user_id,movie_id
156,117923
156,52451
156,10750
156,15074
156,658
156,9914
156,714
156,253
156,36557
156,460321
156,2059
156,46541
156,9208
156,206647
156,567189
156,21876
157,13403
157,244403
157,12763
157,63710
157,431491
158,176241
158,40661
158,12505
158,50346
158,11650
158,59201
158,2100
158,522466
159,301372
159,28308
159,223
159,251
159,560
159,513409
159,2057
159,10491
159,17606
159,1903
160,25128
160,14938
160,9089
160,545567
160,157375
160,41760
160,15708
160,499319
160,10660
160,12183
160,29617
160,353069
160,38073
160,9784
160,1016121
160,36691
160,522098
160,9263
160,44705
160,12547
160,29371
161,504608
161,402529
161,566076
161,27586
161,14299
161,277216
161,279
161,271714
161,424694
161,15765
161,696157
161,298931
162,49519
162,602307
162,366672
162,11430
162,39691
162,491633
162,10555
162,280217
162,324849
162,62177
162,140300
162,324852
162,116977
163,14547
163,6519
163,7446
163,17169
163,567604
163,13064
163,9710
163,384018
163,293660
163,20210
163,41946
163,10204
163,8584
163,19379
163,11576
163,13612
163,667739
163,19580
163,9486
163,12715
163,24965
163,9760
163,203801
163,35056
163,463272
163,11496
163,329833
163,13950
163,9417
164,144785
164,303623
164,550097
164,377428
164,95754
164,21891
164,7088
164,299576
164,409447
164,42556
164,460822
164,415959
165,20196
165,24793
165,1884
165,601
165,74849
165,16174
165,407451
165,10372
165,53105
165,317190
165,14821
166,4442
166,51995
166,739405
166,718930
166,9448
166,8427
166,10762
166,19513
166,57353
166,11375
166,28339
166,13191
166,42160
167,20721
167,537056
167,227359
167,319
167,119283
167,314
167,9501
167,14362
167,334521
167,22048
167,16246
167,13056
167,24
167,9333
168,12238
168,4233
168,329020
168,11096
168,19912
168,45657
168,14456
168,9731
168,58789
168,76804
168,28073
168,16180
168,29402
168,4234
168,24274
168,2667
168,41446
168,397243
168,35626
168,23827
168,4232
168,9286
168,10205
168,39263
168,531145
168,23761
168,26688
168,16764
168,314065
169,342927
169,418588
169,7737
169,346651
169,293771
169,9362
169,18726
169,39899
170,15237
170,244786
170,3902
170,402543
170,10805
170,10373
170,12545
170,88036
170,14882
170,21925
170,300666
170,451751
170,15697
170,1931
170,12635
170,86829
170,555604
170,246400
170,939
170,244580
170,10560
170,26149
171,522417
171,566525
171,9703
171,11253
171,297761
171,347096
171,1865
171,464052
171,297762
171,1930
171,38319
171,34637
171,634244
171,9954
171,6278
172,34086
172,36797
172,10748
172,2605
172,138038
172,325813
172,11966
172,19378
172,21605
172,10960
172,9574
172,9612
172,21765
172,10830
172,34766
172,22345
172,286987
172,29742
172,19762
172,9849
172,17984
172,22371
173,46924
173,2928
173,10013
173,14776
173,12797
173,364540
173,13482
173,2657
174,17577
174,46368
174,503736
174,44037
174,40095
174,339547
174,43935
174,19002
174,16774
174,39158
174,343097
174,384521
174,19898
174,1011679
174,71469
174,25769
174,13204
174,1702
174,10829
174,429471
174,440
175,688
175,34796
175,7515
175,33974
175,741011
175,47837
175,2623
175,222935
175,195757
175,14811
175,118289
175,565391
175,12618
175,10390
175,990
175,15728
175,301875
175,306745
175,12723
175,613504
175,84290
176,567608
176,500899
176,19997
176,75638
176,19171
176,32850
176,543016
176,513413
176,288281
176,34388
176,9812
176,825808
176,12235
176,93394
176,287415
176,79548
176,645861
176,284289
176,27448
176,478308
176,340677
176,1537
176,353732
176,270007
176,680028
177,2310
177,230896
177,17578
177,270768
177,410547
177,31967
177,9732
177,657561
177,63686
177,569094
178,10669
178,8987
178,306650
178,428446
178,356987
178,811631
178,246080
178,559581
178,80278
178,1541
178,300654
178,59963
178,7305
178,70954
178,38985
178,11583
178,390062
178,44115
178,10847
178,334524
178,12146
179,454227
179,12100
179,26205
179,855
179,193756
179,10839
179,13922
179,339259
179,13813
179,468362
179,531876
179,152760
179,429351
179,59709
179,13210
179,16638
179,300671
179,31642
179,2024
179,16514
179,647063
179,10590
179,197
179,18712
179,105945
179,316152
180,43260
180,1712
180,453278
180,215379
180,338766
180,31283
180,20442
180,5917
180,29005
180,284284
180,13249
180,376501
181,34544
181,67913
181,899112
181,65374
181,522931
181,18002
181,12251
181,23030
181,39514
181,943
181,796499
181,190469
181,9737
181,4141
181,284460
181,1613
181,146216
181,4327
181,9414
181,7516
181,9843
181,942
181,8860
181,11045
181,941
181,6951
181,141733
182,881209
182,11040
182,232572
182,183
182,421
182,4538
182,59468
182,17379
182,8326
182,864
182,11856
182,55731
182,254375
182,14064
182,405177
182,962
182,14749
182,9681
182,21755
182,7364
182,36049
183,152760
183,193756
183,531876
183,468362
183,10839
183,31642
183,855
183,16514
183,508664
183,12100
183,197
183,105945
183,18712
183,26205
183,2024
183,16638
183,13813
183,454227
183,647063
183,339259
183,59709
183,316152
183,13210
183,429351
183,13922
183,10590
184,9070
184,320288
184,9651
184,11940
184,76170
184,339116
184,321068
184,13486
184,302349
185,2119
185,286873
185,27985
185,11532
185,21332
185,318954
186,11352
186,38753
186,16633
186,556694
186,150689
187,33218
187,28971
187,33710
187,33734
187,462469
187,27
187,15855
187,22627
187,43277
187,630566
187,457308
187,43350
187,10696
187,26701
187,10028
187,88
187,640265
187,13701
187,12637
188,24793
188,14821
188,407451
188,53105
188,601
188,20196
188,10372
188,317190
188,74849
188,1884
188,16174
189,75735
189,347849
189,185267
189,1576
189,399894
189,33305
189,521113
189,27150
189,8077
189,375366
189,345940
189,26342
189,84226
189,262848
189,268229
189,342927
189,9423
189,336265
189,30778
189,7737
189,9980
189,8914
189,9362
189,9348
189,385320
190,20620
190,11058
190,316154
190,362180
190,336455
190,3036
190,14907
190,29077
190,40059
190,18724
190,461992
190,15425
190,29787
190,542713
190,549294
190,28774
190,203912
190,31682
190,47620
190,6171
190,3019
190,469721
191,467
191,15641
191,184346
191,1248
191,46342
191,36224
191,11345
191,74725
191,11917
191,471493
191,755
191,43947
191,795518
191,67087
191,57749
191,403642
191,25066
191,38410
192,14219
192,36648
192,123553
192,22894
192,561
192,9480
192,11342
192,72331
192,13360
192,460885
192,16456
192,473165
192,64883
192,364
192,323660
192,60304
192,9945
192,8960
192,49017
192,759175
192,151933
192,38321
192,12211
192,52520
192,557
192,19564
193,27576
193,16379
193,25670
193,440471
193,241848
193,29812
193,324668
193,997120
193,104329
193,54271
193,225574
193,257440
193,207932
193,267805
193,48138
193,9268
193,87516
193,995012
193,251387
193,8834
193,862552
193,13027
193,9061
193,459258
193,1070802
194,639933
194,122
194,9703
194,460465
194,32985
194,666750
194,297762
194,57158
194,28218
194,521720
194,297802
194,1930
194,1995
194,17832
194,11253
195,775996
195,24230
195,2125
195,7299
195,81796
195,51620
196,9567
196,616
196,35392
196,9289
196,43490
196,228150
196,1076487
196,19096
196,10652
196,285423
196,46872
196,374720
197,11966
197,10960
197,19762
197,325813
197,10748
197,286987
197,17984
197,19378
197,9849
197,34766
197,9612
197,36797
197,138038
197,10830
197,22371
197,34086
197,21605
197,2605
197,29742
197,21765
197,22345
197,9574
198,14059
198,34774
198,14199
198,100542
198,44381
198,376530
198,36355
198,35115
198,158852
198,26581
198,15347
198,347035
198,5494
198,593026
198,6795
198,294093
198,17264
198,14522
198,172386
198,13766
198,18444
198,48844
198,37969
199,84226
199,8078
199,10016
199,397873
199,523931
199,522438
199,485811
199,703745
199,8814
199,492336
199,346651
199,262848
199,407620
199,10216
199,33305
200,9972
200,17336
200,534490
200,10649
200,59558
200,9625
200,23587
200,23599
200,11443
200,91333
200,397003
200,229979
200,45233
200,227359
200,314
200,495764
201,150
201,25495
201,751
201,26715
201,12520
201,10843
201,11595
201,411405
201,601666
201,9275
201,757
201,425591
201,421044
201,758
201,9910
201,285783
201,15661
202,19766
202,31388
202,790493
202,675353
202,23172
203,1669
203,707
203,955
203,57047
203,56292
203,36670
203,76163
203,20681
203,10999
203,710
203,567189
203,49021
204,15997
204,381719
204,21032
204,105864
204,297270
204,13956
204,10199
204,19165
204,637693
204,19947
204,339526
204,455842
204,19975
204,18269
204,19004
204,166428
204,10010
204,33539
204,702525
204,9994
204,10530
204,10009
204,11238
204,313297
204,50321
204,430474
204,172391
205,321612
205,237710
205,266639
205,16618
205,27793
205,555457
205,500284
205,13380
205,622855
205,14241
205,668461
205,94352
205,49852
205,33743
205,350505
206,14863
206,511343
206,9288
206,5764
206,877703
206,135858
206,231474
206,11188
206,75826
206,61717
206,75834
206,75822
206,21864
206,50468
206,37404
206,19543
207,152736
207,968
207,553
207,158739
207,65760
207,25563
207,1213
207,14062
207,136278
207,634904
207,97614
207,1900
207,31945
207,376004
207,9676
207,16258
207,475557
207,59
207,14823
207,11892
208,521494
208,42329
208,671
208,6264
208,283366
208,68737
208,3591
208,26398
208,12445
208,70160
208,848
208,12444
208,767
208,29903
208,18032
208,575094
208,35002
208,8054
208,27085
208,27591
208,412656
208,30117
208,672
208,57165
208,675
208,673
208,50619
209,12187
209,38914
209,10019
209,12556
209,34376
209,10631
209,763532
209,8067
209,2612
209,37725
209,26255
209,10096
209,2619
209,12185
209,9722
209,9327
209,32644
209,59436
209,449563
209,6435
209,2107
209,11232
209,25970
210,2098
210,80585
210,198277
210,15259
210,296370
210,127370
210,313369
210,13497
210,17952
210,206296
210,699102
210,207936
210,10875
210,6282
210,301351
210,243
210,214100
210,369557
210,9591
211,256284
211,22356
211,50053
211,270938
211,22613
211,40214
212,6529
212,79735
212,1676
212,39435
212,60555
212,23356
212,42402
212,11577
212,37347
212,12106
212,36206
212,34012
212,301
212,21242
212,3114
212,8879
212,12625
212,11697
212,158916
212,32634
212,31658
212,11897
212,42328
212,27443
212,43804
213,913
213,3133
213,13703
213,621191
213,74544
213,16295
213,19429
213,28564
213,31656
213,408873
213,393765
213,21564
213,44190
213,12165
213,41670
213,1725
213,152748
213,233470
213,25633
213,25673
213,2923
213,52758
213,23954
214,23928
214,9549
214,19972
214,739986
214,33796
214,978
214,836009
214,310119
214,41784
214,15927
214,43332
214,32563
214,26428
214,12701
214,29710
214,24248
214,9912
214,157843
214,9555
215,77948
215,241848
215,995012
215,27576
215,862552
215,399035
215,25670
215,260202
215,997120
215,251387
215,9268
215,87516
215,54271
215,9061
216,120
216,31947
216,9703
216,460465
216,27551
216,38319
217,766431
217,10423
217,359724
217,625169
217,395991
217,2669
217,617653
217,606870
217,468816
217,10971
217,551271
217,1579
217,724495
218,346570
218,421758
218,356846
218,236324
218,79987
218,396289
218,48358
218,26976
218,551863
218,65034
218,12615
218,575923
218,50479
219,50698
219,204349
219,381288
219,10725
219,10131
219,84907
219,27230
220,146381
220,113594
220,17578
220,9732
220,569094
220,332718
220,657561
220,251519
220,63686
220,234004
220,2310
220,166076
220,260513
221,8409
221,22167
221,790249
221,20379
221,99704
221,361743
221,296524
221,408266
221,5334
221,42517
221,39002
221,659444
221,308529
222,26659
222,9476
222,6520
222,15088
222,17186
222,61988
222,11002
222,15417
222,2055
222,29882
222,8856
222,20006
222,18828
222,8367
222,32093
222,9044
222,9093
223,40761
223,119698
223,33641
223,4283
223,24099
223,9017
223,43149
223,522444
223,39408
224,84166
224,2259
224,26642
224,4584
224,1989
224,1921
224,2288
224,744114
224,90369
224,477044
224,4148
224,11816
225,49350
225,278774
225,738646
225,55504
225,56195
225,115626
225,84105
225,60089
225,17007
225,19458
225,299582
225,50652
225,62527
225,76212
225,89185
225,101514
225,177888
225,79113
225,70587
225,550020
225,14008
225,36251
225,308715
225,124097
225,81440
225,235662
226,56968
226,27348
226,38163
226,48358
226,2141
226,308361
226,6980
226,551863
226,242409
227,16387
227,36677
227,45169
227,24749
227,457665
227,65945
228,11352
228,162
228,32558
228,58244
228,795
228,10326
228,3598
228,297
228,4922
228,399055
229,501170
229,351460
229,28635
229,11980
229,697799
229,780609
229,608195
229,9033
230,299782
230,510
230,17680
230,28145
230,40478
230,458220
230,98548
230,353571
230,17185
230,49956
230,15008
230,316885
230,38432
230,177047
230,13223
230,596
231,1036561
231,20533
231,400106
231,489326
231,834
231,277
231,9785
231,448095
231,12437
231,1250
231,23629
231,46528
231,9495
231,10546
231,10052
231,8884
232,171372
232,308
232,44718
232,23210
232,180679
232,632
232,27359
232,586451
232,291264
232,171274
232,32082
232,252512
232,323679
232,2297
232,720755
232,15696
233,26953
233,37618
233,739990
233,553141
233,334028
233,312831
233,300803
233,66892
233,616584
233,33061
233,22970
233,311539
233,27970
234,44756
234,71689
234,828947
234,12889
234,664996
234,594328
234,874300
234,7249
234,13253
234,24232
234,15060
235,9626
235,566525
235,347096
235,17832
235,9334
235,284052
235,458576
235,791373
235,11237
235,1930
235,9703
235,455476
235,14207
235,590223
235,453395
235,9543
235,100697
235,1979
235,68735
235,49051
235,6978
235,24418
235,14208
235,166426
235,464052
235,18823
235,38319
236,270221
236,28436
236,10299
236,35280
236,575776
236,680593
236,16154
236,1842
236,287424
236,1923
236,8408
236,41402
236,24103
236,102283
236,7454
236,2637
236,27517
236,418078
236,530385
236,325302
236,25508
237,645861
237,286654
237,75938
237,493066
237,353732
237,486832
237,3014
237,4889
237,70578
237,9491
237,452068
237,25497
237,10429
237,455404
237,34388
237,75638
237,301355
237,215881
237,288281
237,39246
237,256347
237,483353
238,347945
238,98568
238,301228
238,458305
238,84204
238,45612
238,198663
238,238615
238,438
238,10153
238,846
238,478528
238,269795
238,448916
238,431
238,1001835
238,87178
238,395992
238,273271
238,428948
239,410547
239,166076
239,2310
239,146381
239,63686
239,31967
239,332718
239,113594
239,284274
239,9806
239,234004
239,260513
239,270768
239,51786
239,17578
239,230896
239,657561
239,9732
239,251519
239,569094
239,33427
240,739993
240,71
240,36739
240,110490
240,244403
240,6575
240,37209
240,10654
240,59881
240,1013228
240,431491
240,16367
240,245859
240,275601
240,256924
240,141679
240,43939
240,5722
240,583689
240,620897
240,9684
240,8446
240,17661
240,13531
240,3121
241,626319
241,81332
241,480614
241,385390
241,550035
241,590123
241,495386
241,369057
241,554279
241,421620
241,423893
241,435107
241,612298
241,377431
241,361745
241,362886
241,480623
241,474985
241,480626
241,551603
241,346489
242,7290
242,9067
242,401544
242,454626
242,2614
242,9397
242,401061
242,9964
242,11918
242,13282
242,80035
242,59678
242,107985
242,474395
242,11504
242,8991
242,11692
242,22572
243,182228
243,376292
243,597233
243,11484
243,27460
244,766
244,14005
244,298096
244,74461
244,12591
244,927
244,649609
244,518158
244,28762
244,395982
244,461928
244,244458
244,179111
244,20701
244,45795
244,11811
244,9374
244,36685
244,6552
244,21362
245,17169
245,6038
245,3989
245,10136
245,9838
245,752623
245,463272
245,9471
245,11199
245,14547
245,12715
245,19580
245,293660
245,35056
245,436969
245,19379
245,13950
245,203801
245,11576
245,9760
245,24130
245,62206
245,8584
245,11006
245,9486
245,383498
245,28677
246,76649
246,335778
246,1492
246,14815
246,4546
246,549165
246,1911
246,526746
246,16905
246,635237
246,4515
246,10544
246,42661
247,46441
247,78381
247,9946
247,25103
247,52660
247,504631
247,409297
247,891931
247,11596
247,24808
247,10185
247,630392
247,539537
247,542224
247,475220
248,11456
248,3489
248,137776
248,1480
248,65754
248,31696
248,136911
248,7183
248,12245
248,793
248,8224
248,28663
248,2252
248,33423
248,33419
248,598215
248,2118
248,11644
248,419835
248,466
248,11092
248,50553
249,11637
249,14324
249,13523
249,6068
249,26369
249,42424
249,11418
249,813726
249,30295
249,14405
249,10303
249,9326
249,1727
249,11916
249,9683
249,5769
249,59860
249,24569
249,10603
249,8676
249,16305
250,364
250,473165
250,11342
250,24869
250,28148
250,38321
250,36648
250,8960
250,18882
250,14219
250,48871
250,1487
250,36586
250,52520
250,460885
250,19564
250,557
250,15895
250,759175
250,16456
250,168705
251,325813
251,36797
251,9849
251,19378
251,10960
251,34766
251,10830
251,11966
251,22371
251,22345
251,10748
251,19762
251,138038
251,17984
251,21765
251,2605
251,34086
251,29742
251,286987
252,2297
252,632
252,171274
252,180679
252,586451
252,291264
252,44718
252,720755
252,171372
253,653851
253,1783
253,390054
253,44630
253,16850
253,1251
253,61370
253,190859
253,12764
253,46872
253,31938
253,168676
253,27352
253,516486
254,11451
254,10214
254,24100
254,335795
254,277217
254,420814
254,27850
254,9447
254,852096
254,34560
254,118
254,10588
254,654028
254,39346
254,12129
254,18974
254,63700
254,11708
254,38745
254,9607
255,23618
255,46105
255,15258
255,316761
255,3396
255,828853
255,482004
255,181330
255,42918
255,58492
256,80219
256,551863
256,25527
256,475830
256,363480
257,21142
257,25682
257,40083
257,28983
257,474392
257,15573
257,22590
257,147441
257,152747
257,9313
257,98
258,1966
258,9477
258,14111
258,10047
258,27759
258,9361
258,42668
258,1495
258,31623
258,36554
258,11955
258,3513
258,72431
258,11780
259,587792
259,24739
259,66942
259,2687
259,14370
259,673319
259,10416
259,84332
259,11591
259,22494
259,22230
259,451925
259,17198
259,767825
259,843543
259,521007
259,276908
259,4474
260,387399
260,419639
260,523139
260,29396
260,345468
260,11586
260,362826
260,64720
260,49787
260,12576
260,436274
260,8461
260,15495
260,539
261,10222
261,254128
261,9509
261,137094
261,529982
261,522938
261,262982
261,5503
261,11123
261,22164
261,10412
261,32924
261,9458
261,18555
261,2100
261,787723
261,31948
261,2165
261,509585
261,223485
261,18513
261,9545
261,12505
261,74998
261,10064
261,399248
261,22617
261,117251
261,44695
262,616747
262,127867
262,224141
262,620
262,602211
262,62213
262,6069
262,616037
262,13948
262,23939
262,310
263,32627
263,93394
263,72784
263,39246
263,70578
263,9812
263,31679
263,34388
263,1598
263,10429
263,215881
263,241251
263,353732
263,121677
263,352364
264,484862
264,42246
264,19585
264,177572
264,12610
264,353595
264,49519
264,602307
264,12242
264,140300
264,39691
264,9502
264,20771
265,9314
265,301337
265,308457
265,20815
265,693158
266,13054
266,32065
266,9619
266,22972
266,9917
266,2133
266,11893
266,31943
266,11358
266,62255
266,17761
266,7227
266,11866
266,75174
266,47942
266,21376
266,16608
266,12261
266,5353
266,333354
266,2320
266,11372
266,54940
266,1018494
267,14547
267,11576
267,13612
267,6519
267,12715
267,9486
267,961
267,41946
267,6038
267,9760
267,9471
267,9292
267,20210
267,9838
267,11006
267,7446
267,35056
267,65215
267,24965
267,436969
267,293660
268,10046
268,11509
268,21242
268,27277
268,42685
268,29715
268,4929
268,301
268,11577
268,6529
268,42328
269,716594
269,485337
269,35080
269,9829
269,474354
270,8840
270,19957
270,80410
270,5471
270,64686
270,252360
270,274857
270,7840
270,37958
270,2312
270,37861
271,9548
271,6037
271,993
271,32059
271,5236
271,484247
271,16148
271,15196
271,26179
271,15007
271,10743
271,27004
271,3574
271,38087
271,381
272,573
272,66195
272,12834
272,10480
272,9430
273,21594
273,799876
273,524369
273,50401
273,19092
273,800425
273,572400
273,41805
273,36949
274,12490
274,101519
274,80468
274,40446
274,1547
274,50204
274,10961
274,43274
274,934207
274,653598
274,57961
274,9059
274,71668
274,210908
274,383535
274,40034
274,567609
274,11103
274,320413
274,5072
274,446101
275,962697
275,17204
275,923632
275,1061117
275,250658
275,17208
275,411009
275,15584
275,430826
275,430448
275,376424
275,381028
275,367215
275,14285
275,810731
275,621753
276,11451
276,63700
276,10588
276,442062
276,499701
276,27850
276,852096
276,181533
276,38745
276,12129
276,624963
276,118
276,9447
276,10488
276,420814
276,585245
276,277217
276,2493
276,621876
276,2897
276,381289
276,20910
276,39346
277,21430
277,329865
277,2103
277,32206
277,686
277,46837
277,167
277,451877
277,376865
277,1124
277,16241
277,15613
277,14892
277,395814
277,273404
278,433310
278,3064
278,16300
278,32644
278,2006
278,10096
278,8067
278,38914
278,6435
278,449563
278,9327
278,854
278,25970
278,10019
278,526050
279,21219
279,493065
279,17689
279,360203
279,10461
279,144336
279,14931
279,32008
279,22907
279,9882
279,294652
279,17314
279,7304
279,5145
279,578189
279,395990
279,51209
279,22314
279,21948
279,80389
279,454650
279,691812
279,9869
279,2047
279,1266
279,7461
279,10632
279,7873
279,10425
279,25594
280,518527
280,339148
280,672647
280,599521
280,3933
280,15668
280,465136
280,19375
280,44334
280,510938
280,474047
280,609734
280,105885
280,261375
280,486753
280,17993
280,365240
280,26682
280,18283
281,15028
281,376530
281,82053
281,18444
281,172386
281,6646
281,18993
281,5494
282,50506
282,34204
282,57789
282,21481
282,246569
282,33271
282,36968
282,27681
282,81393
282,325189
282,671583
282,39242
282,15674
282,762879
282,32874
282,92208
282,52060
282,11508
282,299579
282,48186
282,339543
282,146712
282,149235
282,178682
282,11910
283,279641
283,11686
283,9660
283,256962
283,32110
283,11519
283,354287
283,935
283,10015
283,10368
283,321751
284,346685
284,5955
284,18561
284,3766
284,26331
284,4566
284,395834
284,1249
284,10851
284,13975
284,431112
284,9959
284,26332
284,31713
284,9437
284,359305
284,10731
285,32657
285,2270
285,241259
285,11359
285,615666
285,32593
285,19051
285,426543
285,338952
285,16791
285,2454
285,338953
285,506574
285,736790
285,142308
285,34205
285,961427
285,8844
285,411
285,294272
285,18887
285,2309
286,487672
286,1003581
286,887357
286,618354
286,142061
286,618355
286,321528
286,123025
286,487242
286,300386
287,10223
287,379
287,2116
287,244761
287,28297
287,9676
287,15794
287,9366
287,284536
288,698508
288,6643
288,3088
288,39833
288,21355
289,11210
289,664
289,45325
289,22590
289,2119
289,152747
289,43930
289,318954
289,16651
290,302666
290,4643
290,26881
290,474392
290,20662
290,290595
290,286873
290,38575
290,445651
290,729577
290,45325
290,18359
290,664
290,9359
290,166680
291,16914
291,625
291,826
291,14905
291,324786
291,3683
291,885110
291,8929
292,627070
292,250225
292,316021
292,286565
292,37258
292,8926
292,570352
292,10740
292,37722
292,1834
292,139463
292,30943
292,371445
292,39013
293,450322
293,319888
293,369192
293,6538
293,43258
293,11318
293,674324
293,87504
293,5257
293,2290
293,528888
293,140823
293,617762
293,58937
293,301348
294,551332
294,6538
294,58937
294,402897
294,522
294,301348
294,369192
294,597922
294,11318
294,319888
294,46138
294,986
294,5257
294,645689
294,16005
294,52850
294,140823
294,2290
294,674324
294,617762
294,528888
294,87504
294,450322
294,1016084
295,364220
295,44603
295,44638
295,47939
295,18633
295,34647
295,24086
295,309425
295,40205
295,428449
295,26725
295,258230
295,75204
295,1024
295,9081
295,167810
295,75074
295,11236
295,22509
295,7980
295,419831
295,4958
295,24951
295,227859
295,2323
295,102780
295,29911
295,149509
295,15208
296,1002185
296,2447
296,363676
296,68692
296,276496
296,11652
296,273895
296,399404
296,532865
296,45139
296,42564
296,423899
296,583406
296,568
296,3059
296,345317
296,42861
296,43278
296,25566
296,70925
296,353575
296,25143
296,11515
296,34024
296,11365
296,49890
296,13554
296,14687
296,506528
297,1250
297,9495
297,12437
297,321621
297,71676
297,8884
297,9785
297,448095
297,489326
297,10052
297,1036561
297,46528
297,10546
297,23629
298,698508
298,18069
298,44853
298,1363
298,11145
298,26596
298,42201
298,26761
298,10533
298,17496
299,375262
299,751
299,506554
299,12656
299,9894
299,14293
300,1389
300,29884
300,11558
300,2321
300,4825
300,239
300,24782
300,28121
300,117974
300,10154
300,2075
300,25719
300,11300
300,3001
300,10878
300,195
300,10833
300,16558
300,256591
301,108181
301,438799
301,92393
301,715123
301,19154
301,31275
302,31703
302,12707
302,578
302,580
302,34480
302,9392
302,28681
302,403119
302,55784
302,171424
303,222936
303,459225
303,10564
303,25189
303,381040
303,15256
303,209263
304,2288
304,13435
304,10449
304,10641
304,47359
304,43865
304,43818
304,214081
304,34148
304,22625
304,38077
304,39850
304,250124
304,16992
304,201365
304,10333
304,289
304,286817
305,13515
305,141
305,7797
305,428399
305,333357
305,310131
305,421792
305,590995
305,9697
305,22440
305,9100
305,27130
305,45649
305,10004
305,83096
305,628
305,795853
305,41965
305,2668
305,279972
305,361292
306,10428
306,294652
306,25602
306,512412
306,9615
306,71142
306,8838
306,4959
306,22907
306,1619
306,471507
306,80389
306,38558
307,23954
307,21564
307,152748
307,31656
307,19429
307,44190
307,12165
307,74544
307,536743
307,408873
307,28564
307,1725
307,52758
307,41670
307,393765
307,233470
307,2923
307,8060
307,13703
307,3133
307,913
307,25673
307,621191
307,25633
307,16295
308,454294
308,102651
308,15515
308,9449
308,23033
308,9822
308,81188
308,18360
308,730840
308,18224
309,13283
309,13850
309,11360
309,9078
309,598331
309,417047
309,509730
309,45772
309,20235
309,21705
309,12
309,8587
310,9361
310,3513
310,345934
310,1495
310,42668
310,19728
310,72431
310,9664
310,14111
310,522162
310,1966
310,11780
310,652
310,9477
310,11955
310,10047
311,11588
311,376134
311,335209
311,86812
311,406990
311,56780
311,806929
311,10145
311,569547
311,8338
311,983282
312,21683
312,17445
312,19325
312,630656
312,2114
312,11827
312,537061
312,13647
312,16225
312,394355
313,75204
313,7980
313,364220
313,197599
313,18633
313,15208
313,10510
313,29451
313,1585
313,26725
313,24086
313,309425
314,401200
314,451184
314,1770
314,464566
314,205596
314,31690
314,1852
314,502425
314,43791
314,390061
314,509598
314,820
314,891
314,612
314,97630
314,411728
314,416144
314,11973
314,522241
314,300673
314,17599
314,61891
314,42345
314,339060
314,842
315,407389
315,12171
315,19904
315,274626
315,15422
315,10213
315,96648
315,730167
315,79649
315,84348
315,257345
315,26215
315,25751
315,714669
315,89691
315,10726
315,32146
315,928773
315,16028
315,92397
315,10280
315,37813
315,100241
315,199534
315,420634
315,429476
315,127626
315,416234
315,884184
316,382399
316,585244
316,29572
316,69
316,417261
316,52959
316,824
316,14024
316,640265
316,12637
316,85373
316,23148
316,243683
317,447332
317,3035
317,11058
317,3019
317,336455
318,15764
318,433502
318,468224
318,11426
318,84079
318,797838
318,426618
318,18804
318,28966
318,31657
318,770
318,35580
318,433356
319,615677
319,11511
319,32685
319,14191
319,10439
319,19273
319,15045
319,433
319,9021
319,13358
319,888
319,78080
319,400650
319,3587
319,21972
319,26655
319,2284
320,29903
320,2268
320,42329
320,575094
320,11527
320,27591
320,26398
320,27085
320,767
320,674
320,68737
320,527400
320,848
320,3591
320,12445
320,30117
320,521494
320,57165
320,50619
320,70160
320,412656
320,6264
320,451644
320,8054
320,35002
320,671
321,333371
321,14907
321,316154
321,362180
321,336455
321,47620
321,20620
321,15425
321,203912
321,229
321,18724
321,3019
321,3035
321,10785
321,31682
321,461992
321,29077
321,469721
321,52015
321,35073
322,15173
322,335777
322,10315
322,9023
322,15511
322,8355
322,14175
322,499088
322,68179
322,41515
322,36257
322,15789
323,821890
323,135647
323,147773
323,754609
323,54140
323,10312
323,603206
323,291867
323,483411
323,25248
323,628917
323,152790
323,9779
323,9466
323,435218
323,38291
323,113148
323,318121
323,37410
323,12560
323,11307
323,24525
323,65056
323,7510
323,9713
323,632666
323,843847
323,5126
324,6282
324,243
324,369557
324,15259
324,313369
324,214100
324,127370
324,207936
324,9591
324,13497
324,699102
324,80585
324,2098
324,296370
324,10875
324,206296
324,198277
324,17952
324,301351
325,257
325,898
325,96936
325,11327
325,445040
325,359940
326,26480
326,12653
326,29427
326,361159
326,36647
326,336560
326,214464
326,16126
326,924
326,153509
326,485415
326,153738
326,715239
326,808396
326,20432
326,675327
326,47177
326,100183
326,410988
326,48015
326,14240
326,13006
326,760204
327,27273
327,14836
327,324963
327,18198
327,15139
327,10144
327,408
327,196254
327,18937
327,14128
327,17979
327,1001865
327,54113
327,212470
327,5833
327,26963
327,520946
327,40246
327,9479
328,26173
328,486131
328,119283
328,414
328,17336
328,10027
328,24
328,314
328,146227
328,500475
328,537056
328,334521
328,22048
328,495764
328,9972
328,45233
328,23599
328,10649
328,11322
328,13056
328,9923
328,17386
328,91333
328,449503
328,9625
328,227359
329,14849
329,42521
329,36807
329,12797
329,423949
329,145711
329,9339
329,492
329,364540
329,536869
329,14776
330,356987
330,559581
330,8987
330,10669
330,246080
330,306650
330,7305
330,10847
330,44115
330,12146
330,11583
330,59963
330,428446
330,300654
330,1541
331,12228
331,427451
331,13558
331,848981
331,256876
331,269100
331,446663
331,378107
331,159151
331,58496
331,391995
331,543580
331,598065
331,26408
331,13016
331,9459
331,276537
331,24458
331,20423
331,549559
331,597594
331,1779
331,32562
331,26851
